year,mv_incumbent,post_winning_incumbent_unc,country,term_lim,iid
2000,-3.7376614,1,Brazil,1,6411
2000,4.8350992,0,Brazil,1,6414
2000,-5.0697088,0,Brazil,1,6415
2000,-9.9280596,0,Brazil,1,6416
2000,-32.720913,1,Brazil,1,6417
2000,-33.114235,0,Brazil,1,6421
2000,-6.9704175,0,Brazil,1,6422
2000,7.6147375,1,Brazil,1,6423
2000,-7.8498273,0,Brazil,1,6424
2000,12.002826,0,Brazil,1,6425
2000,-26.789232,0,Brazil,1,6426
2000,100,0,Brazil,1,6428
2000,-4.1355042,0,Brazil,1,6429
2000,14.693594,0,Brazil,1,6432
2000,.047102571,0,Brazil,1,6433
2000,3.0824571,0,Brazil,1,6435
2000,38.40134,1,Brazil,1,6436
2000,-33.525909,0,Brazil,1,6437
2000,-36.781609,0,Brazil,1,6440
2000,45.562477,0,Brazil,1,6441
2000,-16.122829,0,Brazil,1,6442
2000,-22.086229,1,Brazil,1,6444
2000,28.244511,1,Brazil,1,6445
2000,.78508556,0,Brazil,1,6446
2000,-6.120944,1,Brazil,1,6447
2000,25.176863,0,Brazil,1,6449
2000,9.4834919,0,Brazil,1,6450
2000,-14.061957,1,Brazil,1,6451
2000,10.064239,0,Brazil,1,6453
2000,-19.469595,0,Brazil,1,6455
2000,-8.9262094,0,Brazil,1,6456
2000,-6.9711657,1,Brazil,1,6460
2000,38.243629,1,Brazil,1,6461
2000,-2.6657076,0,Brazil,1,6462
2000,1.6140848,0,Brazil,1,6463
2000,9.2868328,0,Brazil,1,6464
2000,1.8599749,0,Brazil,1,6466
2000,-29.490519,0,Brazil,1,6467
2000,-42.40979,0,Brazil,1,6469
2000,7.312253,1,Brazil,1,6471
2000,7.9540014,0,Brazil,1,6472
2000,4.2016835,0,Brazil,1,6473
2000,-20.993746,0,Brazil,1,6475
2000,18.829008,1,Brazil,1,6478
2000,10.089639,0,Brazil,1,6479
2000,62.120956,0,Brazil,1,6480
2000,-9.500411,1,Brazil,1,6482
2000,-7.4565887,0,Brazil,1,6483
2000,4.3043823,0,Brazil,1,6485
2000,-21.518988,0,Brazil,1,6486
2000,45.504704,0,Brazil,1,6487
2000,12.918165,0,Brazil,1,6488
2000,-8.2298937,0,Brazil,1,6489
2000,19.849146,0,Brazil,1,6490
2000,16.984404,1,Brazil,1,6492
2000,-61.108208,0,Brazil,1,6493
2000,-5.3898244,0,Brazil,1,6494
2000,-4.4988422,0,Brazil,1,6495
2000,-21.335421,0,Brazil,1,6496
2000,-4.2078495,0,Brazil,1,6497
2000,-31.180471,0,Brazil,1,6498
2000,-47.210457,0,Brazil,1,6499
2000,.38950741,0,Brazil,1,6500
2000,14.566284,0,Brazil,1,6501
2000,-12.22397,0,Brazil,1,6503
2000,81.413116,1,Brazil,1,6509
2000,5.8582811,0,Brazil,1,6512
2000,4.7954707,0,Brazil,1,6513
2000,-5.1277456,0,Brazil,1,6514
2000,45.709686,0,Brazil,1,6515
2000,1.269266,0,Brazil,1,6516
2000,8.5112724,0,Brazil,1,6518
2000,39.009113,0,Brazil,1,6519
2000,-6.6695781,0,Brazil,1,6527
2000,2.7753143,0,Brazil,1,6535
2000,-8.0789356,0,Brazil,1,6537
2000,13.592341,0,Brazil,1,6540
2000,-3.5602121,1,Brazil,1,6550
2000,-32.448685,0,Brazil,1,6552
2000,12.508127,0,Brazil,1,6553
2000,-6.0747266,0,Brazil,1,6557
2000,1.9148529,0,Brazil,1,6558
2000,-7.6267061,0,Brazil,1,6560
2000,-12.639192,0,Brazil,1,6566
2000,-2.1797686,0,Brazil,1,6567
2000,-21.769321,0,Brazil,1,6570
2000,29.997972,0,Brazil,1,6573
2000,21.515617,1,Brazil,1,6574
2000,5.6160331,0,Brazil,1,6576
2000,-10.911226,0,Brazil,1,6577
2000,29.476828,1,Brazil,1,6579
2000,-18.042532,0,Brazil,1,6580
2000,-2.802062,0,Brazil,1,6581
2000,-6.8020315,0,Brazil,1,6583
2000,-24.054873,0,Brazil,1,6585
2000,-9.9566307,0,Brazil,1,6589
2000,-7.0080905,1,Brazil,1,6590
2000,-1.6785234,0,Brazil,1,6591
2000,5.2642703,0,Brazil,1,6593
2000,-31.506729,0,Brazil,1,6596
2000,9.0129967,1,Brazil,1,6597
2000,-13.603443,0,Brazil,1,6600
2000,17.954613,0,Brazil,1,6601
2000,-1.6170233,0,Brazil,1,6602
2000,2.2540956,0,Brazil,1,6605
2000,7.6378675,1,Brazil,1,6609
2000,22.438717,0,Brazil,1,6613
2000,4.4040413,0,Brazil,1,6617
2000,-29.26667,0,Brazil,1,6619
2000,5.2245436,0,Brazil,1,6624
2000,-13.302601,0,Brazil,1,6627
2000,-6.6338511,0,Brazil,1,6629
2000,-16.467793,0,Brazil,1,6630
2000,32.255222,0,Brazil,1,6637
2000,21.708658,0,Brazil,1,6639
2000,-18.277573,0,Brazil,1,6643
2000,-5.718976,0,Brazil,1,6644
2000,6.0795574,0,Brazil,1,6649
2000,-7.3330612,1,Brazil,1,6650
2000,-9.5183077,0,Brazil,1,6652
2000,-11.733333,1,Brazil,1,6658
2000,37.711761,1,Brazil,1,6663
2000,20.662107,0,Brazil,1,6664
2000,3.9364367,0,Brazil,1,6665
2000,100,1,Brazil,1,6666
2000,-3.0728192,0,Brazil,1,6667
2000,23.126598,0,Brazil,1,6670
2000,-2.2996278,0,Brazil,1,6672
2000,29.998922,1,Brazil,1,6673
2000,8.6437378,1,Brazil,1,6675
2000,-24.457146,0,Brazil,1,6677
2000,3.3260226,0,Brazil,1,6680
2000,-15.315613,0,Brazil,1,6682
2000,.59733391,0,Brazil,1,6684
2000,22.668978,1,Brazil,1,6686
2000,20.638979,1,Brazil,1,6691
2000,-22.495274,0,Brazil,1,6699
2000,-17.267424,0,Brazil,1,6706
2000,31.075672,1,Brazil,1,6707
2000,16.844791,0,Brazil,1,6712
2000,4.3687491,0,Brazil,1,6713
2000,-2.6689827,1,Brazil,1,6717
2000,-10.533035,0,Brazil,1,6719
2000,-5.9161901,1,Brazil,1,6721
2000,20.30518,0,Brazil,1,6723
2000,10.902893,0,Brazil,1,6724
2000,7.9022169,1,Brazil,1,6726
2000,2.3056507,0,Brazil,1,6728
2000,16.894733,1,Brazil,1,6729
2000,16.728233,1,Brazil,1,6730
2000,14.444447,0,Brazil,1,6731
2000,-9.7057819,0,Brazil,1,6732
2000,-2.1379113,1,Brazil,1,6734
2000,14.644495,0,Brazil,1,6735
2000,42.693348,1,Brazil,1,6736
2000,-17.386246,0,Brazil,1,6738
2000,6.6666694,0,Brazil,1,6739
2000,35.344608,1,Brazil,1,6741
2000,6.0997038,0,Brazil,1,6742
2000,-2.1253495,1,Brazil,1,6743
2000,-5.7185502,1,Brazil,1,6744
2000,2.1879494,0,Brazil,1,6745
2000,32.280724,0,Brazil,1,6746
2000,-13.112044,0,Brazil,1,6747
2000,10.605672,1,Brazil,1,6748
2000,20.156252,0,Brazil,1,6749
2000,-3.8770766,0,Brazil,1,6750
2000,-23.482075,1,Brazil,1,6751
2000,-15.351152,0,Brazil,1,6752
2000,2.1739097,0,Brazil,1,6753
2000,10.439393,1,Brazil,1,6754
2000,5.5762053,0,Brazil,1,6756
2000,41.235878,0,Brazil,1,6757
2000,13.838696,0,Brazil,1,6758
2000,45.218197,1,Brazil,1,6759
2000,-8.2293005,0,Brazil,1,6760
2000,-19.608952,0,Brazil,1,6762
2000,-4.7061863,1,Brazil,1,6764
2000,25.447691,0,Brazil,1,6765
2000,100,1,Brazil,1,6766
2000,-30.776981,0,Brazil,1,6767
2000,4.2041273,0,Brazil,1,6768
2000,10.077042,0,Brazil,1,6770
2000,18.409645,0,Brazil,1,6771
2000,3.3326626,0,Brazil,1,6772
2000,-16.179987,0,Brazil,1,6773
2000,44.937889,0,Brazil,1,6775
2000,-3.9859624,0,Brazil,1,6777
2000,-20.882401,1,Brazil,1,6781
2000,-17.374811,0,Brazil,1,6782
2000,-47.02462,0,Brazil,1,6784
2000,-25.908518,0,Brazil,1,6785
2000,10.782996,0,Brazil,1,6786
2000,40.928268,0,Brazil,1,6787
2000,-7.5600624,0,Brazil,1,6788
2000,-15.083471,1,Brazil,1,6790
2000,-12.865496,1,Brazil,1,6791
2000,-7.8662009,0,Brazil,1,6792
2000,14.055025,0,Brazil,1,6793
2000,-24.905661,0,Brazil,1,6794
2000,-13.834869,1,Brazil,1,6795
2000,10.204082,1,Brazil,1,6797
2000,22.11006,0,Brazil,1,6798
2000,-3.7710638,1,Brazil,1,6800
2000,18.458742,0,Brazil,1,6801
2000,1.766783,0,Brazil,1,6803
2000,41.100323,0,Brazil,1,6804
2000,-54.829258,0,Brazil,1,6806
2000,14.983925,0,Brazil,1,6807
2000,-7.1936755,1,Brazil,1,6808
2000,-9.5931978,0,Brazil,1,6810
2000,24.124516,1,Brazil,1,6811
2000,-11.895911,0,Brazil,1,6812
2000,-17.331814,0,Brazil,1,6814
2000,-60.522331,0,Brazil,1,6815
2000,8.7771778,0,Brazil,1,6817
2000,-5.1246524,1,Brazil,1,6819
2000,16.692234,0,Brazil,1,6820
2000,6.7832141,0,Brazil,1,6821
2000,46.656647,1,Brazil,1,6827
2000,1.0549307,1,Brazil,1,6828
2000,-12.564191,1,Brazil,1,6829
2000,10.296067,0,Brazil,1,6830
2000,16.357431,0,Brazil,1,6833
2000,-39.155304,0,Brazil,1,6834
2000,-24.768459,0,Brazil,1,6835
2000,-2.4228482,0,Brazil,1,6836
2000,-.56225061,0,Brazil,1,6838
2000,-.86381733,0,Brazil,1,6839
2000,-1.9765645,0,Brazil,1,6840
2000,-13.553897,0,Brazil,1,6841
2000,3.2908468,0,Brazil,1,6843
2000,8.7366467,0,Brazil,1,6844
2000,30.33708,0,Brazil,1,6845
2000,-18.090284,0,Brazil,1,6847
2000,51.690819,0,Brazil,1,6848
2000,-26.55238,1,Brazil,1,6849
2000,8.9575052,0,Brazil,1,6850
2000,22.898355,0,Brazil,1,6851
2000,-23.92157,0,Brazil,1,6854
2000,29.745043,1,Brazil,1,6855
2000,-3.6497383,1,Brazil,1,6856
2000,-18.195406,0,Brazil,1,6857
2000,6.2723041,0,Brazil,1,6859
2000,2.9750109,0,Brazil,1,6860
2000,-25.15922,0,Brazil,1,6862
2000,-39.539341,0,Brazil,1,6863
2000,31.216011,1,Brazil,1,6864
2000,.43691695,0,Brazil,1,6865
2000,28.608921,0,Brazil,1,6867
2000,-9.6605749,1,Brazil,1,6868
2000,-24.428467,0,Brazil,1,6869
2000,10.112357,0,Brazil,1,6870
2000,-19.362766,0,Brazil,1,6871
2000,-2.8838038,0,Brazil,1,6872
2000,-16.639105,1,Brazil,1,6873
2000,.14906824,0,Brazil,1,6874
2000,100,0,Brazil,1,6875
2000,-1.9910604,0,Brazil,1,6876
2000,7.8212261,0,Brazil,1,6877
2000,-14.123956,0,Brazil,1,6878
2000,-29.885651,0,Brazil,1,6881
2000,-10.428819,1,Brazil,1,6882
2000,13.878179,1,Brazil,1,6883
2000,-8.7622757,0,Brazil,1,6884
2000,-2.3019791,1,Brazil,1,6885
2000,7.5768528,0,Brazil,1,6887
2000,16.241062,1,Brazil,1,6888
2000,37.681164,1,Brazil,1,6891
2000,12.475702,0,Brazil,1,6893
2000,5.9916286,0,Brazil,1,6894
2000,-24.308867,0,Brazil,1,6895
2000,3.7640243,0,Brazil,1,6897
2000,36.09827,0,Brazil,1,6899
2000,23.941603,1,Brazil,1,6900
2000,17.781326,0,Brazil,1,6901
2000,100,1,Brazil,1,6902
2000,-24.183008,1,Brazil,1,6903
2000,10.827097,0,Brazil,1,6904
2000,100,1,Brazil,1,6905
2000,-.80321133,0,Brazil,1,6907
2000,-3.5028219,1,Brazil,1,6908
2000,11.724427,1,Brazil,1,6909
2000,-7.6553583,0,Brazil,1,6910
2000,27.278269,0,Brazil,1,6911
2000,10.212645,0,Brazil,1,6914
2000,-5.9859157,0,Brazil,1,6915
2000,-17.627319,0,Brazil,1,6916
2000,-10.92675,0,Brazil,1,6917
2000,-13.302961,0,Brazil,1,6918
2000,30.74128,0,Brazil,1,6919
2000,5.582243,0,Brazil,1,6920
2000,-24.707714,0,Brazil,1,6921
2000,40.89558,1,Brazil,1,6922
2000,5.2519917,0,Brazil,1,6923
2000,-21.984123,0,Brazil,1,6924
2000,-8.9584236,1,Brazil,1,6925
2000,14.148506,0,Brazil,1,6926
2000,7.9393387,1,Brazil,1,6927
2000,-10.607544,1,Brazil,1,6928
2000,-1.2927443,1,Brazil,1,6929
2000,-20.664633,0,Brazil,1,6930
2000,-24.086536,0,Brazil,1,6931
2000,100,1,Brazil,1,6932
2000,12.409761,0,Brazil,1,6934
2000,12.338459,0,Brazil,1,6935
2000,-19.431919,0,Brazil,1,6936
2000,-16.193401,1,Brazil,1,6937
2000,-18.805159,0,Brazil,1,6938
2000,-18.398575,0,Brazil,1,6939
2000,-2.8360963,0,Brazil,1,6940
2000,9.9630985,0,Brazil,1,6942
2000,18.736692,0,Brazil,1,6943
2000,-2.8141351,0,Brazil,1,6945
2000,5.6141376,0,Brazil,1,6947
2000,-.73128641,0,Brazil,1,6948
2000,-28.995756,0,Brazil,1,6949
2000,-23.793325,0,Brazil,1,6950
2000,-6.4537616,0,Brazil,1,6951
2000,2.5698304,0,Brazil,1,6952
2000,21.012157,0,Brazil,1,6954
2000,30.260159,0,Brazil,1,6955
2000,6.3691196,0,Brazil,1,6956
2000,4.0716171,0,Brazil,1,6961
2000,8.6206913,0,Brazil,1,6962
2000,-13.45715,0,Brazil,1,6963
2000,3.5552173,0,Brazil,1,6964
2000,-54.629116,0,Brazil,1,6966
2000,19.993189,1,Brazil,1,6967
2000,-4.902926,0,Brazil,1,6969
2000,100,0,Brazil,1,6970
2000,-6.7325773,1,Brazil,1,6971
2000,-7.8271656,0,Brazil,1,6973
2000,12.947813,1,Brazil,1,6974
2000,-32.141701,1,Brazil,1,6975
2000,-20.66778,0,Brazil,1,6976
2000,-52.360874,0,Brazil,1,6977
2000,-15.853659,0,Brazil,1,6978
2000,-17.44186,1,Brazil,1,6979
2000,6.62885,0,Brazil,1,6980
2000,-17.753225,0,Brazil,1,6981
2000,89.529083,0,Brazil,1,6982
2000,-.29404163,0,Brazil,1,6983
2000,13.601518,0,Brazil,1,6985
2000,-6.3579826,1,Brazil,1,6986
2000,-4.7436419,0,Brazil,1,6987
2000,-11.722824,0,Brazil,1,6988
2000,13.149023,0,Brazil,1,6989
2000,5.7463646,0,Brazil,1,6990
2000,1.5167952,0,Brazil,1,6991
2000,3.2810302,0,Brazil,1,6992
2000,-19.044485,0,Brazil,1,6993
2000,6.0542197,0,Brazil,1,6994
2000,28.049246,1,Brazil,1,6996
2000,.54902136,0,Brazil,1,6998
2000,-41.423355,0,Brazil,1,6999
2000,15.408415,0,Brazil,1,7000
2000,.34093857,0,Brazil,1,7001
2000,.89899302,0,Brazil,1,7002
2000,19.207466,0,Brazil,1,7003
2000,19.604801,0,Brazil,1,7004
2000,54.367195,0,Brazil,1,7005
2000,8.4188938,0,Brazil,1,7007
2000,20.818577,1,Brazil,1,7011
2000,15.706211,0,Brazil,1,7012
2000,4.1836829,0,Brazil,1,7013
2000,-6.9662151,0,Brazil,1,7014
2000,.79931021,0,Brazil,1,7015
2000,54.08522,0,Brazil,1,7016
2000,13.023853,0,Brazil,1,7017
2000,49.83498,0,Brazil,1,7019
2000,-33.930824,0,Brazil,1,7020
2000,-17.808521,0,Brazil,1,7022
2000,26.360336,0,Brazil,1,7023
2000,-3.6400795,0,Brazil,1,7024
2000,10.216999,0,Brazil,1,7025
2000,21.419727,1,Brazil,1,7026
2000,5.710763,0,Brazil,1,7027
2000,-4.4307919,1,Brazil,1,7029
2000,-6.9938331,0,Brazil,1,7030
2000,53.357006,1,Brazil,1,7031
2000,-13.104662,0,Brazil,1,7032
2000,-6.5676122,0,Brazil,1,7033
2000,20.311283,1,Brazil,1,7035
2000,22.439173,0,Brazil,1,7036
2000,7.4611039,0,Brazil,1,7038
2000,31.865931,1,Brazil,1,7040
2000,14.935356,0,Brazil,1,7041
2000,17.284546,0,Brazil,1,7043
2000,15.700522,1,Brazil,1,7044
2000,-2.9188097,0,Brazil,1,7045
2000,-1.5004426,1,Brazil,1,7046
2000,-15.053574,0,Brazil,1,7047
2000,8.662796,0,Brazil,1,7049
2000,-35.375298,0,Brazil,1,7051
2000,8.9156628,1,Brazil,1,7052
2000,1.1359036,0,Brazil,1,7054
2000,17.161522,0,Brazil,1,7055
2000,8.2947521,1,Brazil,1,7056
2000,-.38218498,1,Brazil,1,7057
2000,-.54395497,0,Brazil,1,7059
2000,-12.531164,1,Brazil,1,7061
2000,-4.3409228,1,Brazil,1,7062
2000,35.858917,0,Brazil,1,7063
2000,-31.629395,0,Brazil,1,7065
2000,-28.595987,0,Brazil,1,7066
2000,24.872408,0,Brazil,1,7068
2000,2.536875,1,Brazil,1,7069
2000,2.2733002,0,Brazil,1,7070
2000,-.33770502,0,Brazil,1,7071
2000,7.3222218,0,Brazil,1,7072
2000,42.475143,1,Brazil,1,7073
2000,-4.8744917,0,Brazil,1,7074
2000,24.34498,0,Brazil,1,7075
2000,-1.077646,0,Brazil,1,7076
2000,18.581141,1,Brazil,1,7077
2000,-47.902508,1,Brazil,1,7078
2000,-34.695705,0,Brazil,1,7081
2000,9.7435923,0,Brazil,1,7082
2000,2.0902247,0,Brazil,1,7084
2000,20.923414,0,Brazil,1,7085
2000,22.067595,0,Brazil,1,7087
2000,-5.6543736,0,Brazil,1,7088
2000,9.1215725,0,Brazil,1,7091
2000,100,0,Brazil,1,7095
2000,-19.542494,0,Brazil,1,7096
2000,.5010128,0,Brazil,1,7098
2000,-14.544621,0,Brazil,1,7099
2000,-5.3236752,1,Brazil,1,7100
2000,2.9208302,0,Brazil,1,7101
2000,15.951896,0,Brazil,1,7102
2000,59.692158,0,Brazil,1,7108
2000,51.041466,0,Brazil,1,7109
2000,-30.331755,0,Brazil,1,7110
2000,-10.142604,0,Brazil,1,7111
2000,-11.144468,0,Brazil,1,7112
2000,8.081707,0,Brazil,1,7115
2000,23.641092,0,Brazil,1,7116
2000,-11.882678,0,Brazil,1,7117
2000,-28.37945,0,Brazil,1,7118
2000,-5.6486187,1,Brazil,1,7119
2000,-8.8447247,0,Brazil,1,7120
2000,-15.665028,0,Brazil,1,7123
2000,-4.10496,0,Brazil,1,7126
2000,16.101881,0,Brazil,1,7127
2000,-5.4693847,0,Brazil,1,7128
2000,-13.155803,1,Brazil,1,7129
2000,100,0,Brazil,1,7130
2000,29.638554,0,Brazil,1,7132
2000,-61.921055,0,Brazil,1,7133
2000,6.0561895,0,Brazil,1,7135
2000,5.3984551,0,Brazil,1,7138
2000,-13.904828,0,Brazil,1,7139
2000,-11.652422,0,Brazil,1,7141
2000,-35.407139,0,Brazil,1,7143
2000,-60.078014,0,Brazil,1,7144
2000,3.128171,0,Brazil,1,7145
2000,1.6915202,0,Brazil,1,7148
2000,-46.055313,0,Brazil,1,7149
2000,21.940931,0,Brazil,1,7151
2000,13.958422,0,Brazil,1,7152
2000,-27.561172,0,Brazil,1,7154
2000,-6.2083125,1,Brazil,1,7156
2000,-8.1327229,1,Brazil,1,7157
2000,6.7196102,0,Brazil,1,7159
2000,-10.534739,1,Brazil,1,7160
2000,-3.7292421,1,Brazil,1,7161
2000,-22.666014,0,Brazil,1,7162
2000,10.517475,0,Brazil,1,7163
2000,11.204818,0,Brazil,1,7164
2000,-58.515133,0,Brazil,1,7165
2000,44.011066,1,Brazil,1,7166
2000,10.854965,0,Brazil,1,7167
2000,.12952387,0,Brazil,1,7169
2000,51.909019,0,Brazil,1,7171
2000,-22.631498,0,Brazil,1,7172
2000,-56.63345,0,Brazil,1,7173
2000,18.693283,0,Brazil,1,7178
2000,30.217106,0,Brazil,1,7179
2000,-23.878294,0,Brazil,1,7180
2000,33.517838,0,Brazil,1,7181
2000,-24.536535,0,Brazil,1,7182
2000,-51.806271,0,Brazil,1,7183
2000,.81818104,0,Brazil,1,7185
2000,18.120184,1,Brazil,1,7186
2000,-25.058731,0,Brazil,1,7191
2000,-5.6081591,0,Brazil,1,7194
2000,-7.8773499,0,Brazil,1,7195
2000,9.7736359,0,Brazil,1,7196
2000,-20.699219,0,Brazil,1,7197
2000,51.432026,1,Brazil,1,7198
2000,36.751377,1,Brazil,1,7199
2000,9.3188877,0,Brazil,1,7200
2000,-12.8809,0,Brazil,1,7201
2000,3.552568,0,Brazil,1,7202
2000,-47.804718,0,Brazil,1,7203
2000,-5.4390402,0,Brazil,1,7204
2000,-5.9368191,0,Brazil,1,7205
2000,8.3048935,1,Brazil,1,7206
2000,-28.6315,0,Brazil,1,7208
2000,-11.800486,0,Brazil,1,7209
2000,-7.6973348,1,Brazil,1,7211
2000,-8.9840441,0,Brazil,1,7212
2000,-12.199822,0,Brazil,1,7213
2000,19.739702,0,Brazil,1,7214
2000,100,0,Brazil,1,7215
2000,-19.880417,0,Brazil,1,7216
2000,5.8977127,0,Brazil,1,7217
2000,-42.511345,0,Brazil,1,7218
2000,30.378727,0,Brazil,1,7219
2000,19.830629,0,Brazil,1,7220
2000,7.9916148,0,Brazil,1,7222
2000,-19.695911,0,Brazil,1,7223
2000,-39.314384,0,Brazil,1,7225
2000,-9.3819323,1,Brazil,1,7226
2000,-.50125122,1,Brazil,1,7227
2000,26.04771,1,Brazil,1,7228
2000,10.949567,0,Brazil,1,7229
2000,4.2271943,0,Brazil,1,7230
2000,24.904215,0,Brazil,1,7231
2000,13.507372,0,Brazil,1,7234
2000,15.191853,0,Brazil,1,7235
2000,2.6309042,0,Brazil,1,7237
2000,-23.41404,0,Brazil,1,7238
2000,-11.669943,0,Brazil,1,7239
2000,-14.423076,0,Brazil,1,7240
2000,-11.769715,0,Brazil,1,7241
2000,-1.1382461,1,Brazil,1,7242
2000,25.665045,0,Brazil,1,7243
2000,54.981552,0,Brazil,1,7246
2000,34.429783,0,Brazil,1,7247
2000,31.754471,0,Brazil,1,7249
2000,22.965441,0,Brazil,1,7250
2000,25.726139,0,Brazil,1,7251
2000,-40.715836,0,Brazil,1,7252
2000,18.504328,0,Brazil,1,7253
2000,14.975479,0,Brazil,1,7256
2000,11.580881,0,Brazil,1,7258
2000,-14.299187,0,Brazil,1,7259
2000,5.0372601,0,Brazil,1,7260
2000,-38.260872,1,Brazil,1,7262
2000,-2.4855585,0,Brazil,1,7265
2000,-30.815702,0,Brazil,1,7266
2000,28.601847,1,Brazil,1,7270
2000,-10.099122,0,Brazil,1,7272
2000,16.802507,0,Brazil,1,7273
2000,-1.3617873,0,Brazil,1,7274
2000,29.107979,0,Brazil,1,7275
2000,-3.1602831,0,Brazil,1,7276
2000,18.027246,0,Brazil,1,7277
2000,-10.421833,0,Brazil,1,7278
2000,15.890038,0,Brazil,1,7279
2000,-27.065647,1,Brazil,1,7281
2000,-7.3619633,0,Brazil,1,7282
2000,46.618576,1,Brazil,1,7284
2000,23.466003,0,Brazil,1,7286
2000,-10.472155,0,Brazil,1,7288
2000,8.0876799,0,Brazil,1,7290
2000,-5.463913,0,Brazil,1,7291
2000,4.4568272,1,Brazil,1,7292
2000,-8.0074463,1,Brazil,1,7293
2000,13.055364,1,Brazil,1,7294
2000,-8.1040497,0,Brazil,1,7295
2000,-18.014103,1,Brazil,1,7297
2000,8.6678057,1,Brazil,1,7300
2000,4.4510365,0,Brazil,1,7301
2000,57.758938,0,Brazil,1,7302
2000,20.738543,0,Brazil,1,7303
2000,35.195911,0,Brazil,1,7304
2000,-24.542126,0,Brazil,1,7305
2000,-8.6966429,1,Brazil,1,7308
2000,-17.115385,0,Brazil,1,7309
2000,-1.4805019,0,Brazil,1,7310
2000,-28.031546,0,Brazil,1,7311
2000,-48.094704,0,Brazil,1,7312
2000,-8.2535353,1,Brazil,1,7313
2000,8.4518795,0,Brazil,1,7314
2000,2.3845673,0,Brazil,1,7315
2000,5.0063372,0,Brazil,1,7321
2000,-5.5528879,0,Brazil,1,7322
2000,6.8618326,0,Brazil,1,7323
2000,40.946011,0,Brazil,1,7324
2000,-12.330331,0,Brazil,1,7328
2000,-6.4605265,0,Brazil,1,7329
2000,12.456107,0,Brazil,1,7331
2000,-10.698069,0,Brazil,1,7332
2000,33.037041,0,Brazil,1,7334
2000,-25.145876,0,Brazil,1,7335
2000,100,1,Brazil,1,7336
2000,61.745369,0,Brazil,1,7337
2000,15.051666,0,Brazil,1,7338
2000,21.586529,0,Brazil,1,7339
2000,-4.9630852,0,Brazil,1,7340
2000,56.506443,1,Brazil,1,7341
2000,-3.4050584,1,Brazil,1,7342
2000,-13.440585,0,Brazil,1,7343
2000,7.4775815,0,Brazil,1,7344
2000,-12.119114,0,Brazil,1,7345
2000,5.4514766,1,Brazil,1,7346
2000,4.0058494,0,Brazil,1,7347
2000,-44.509613,0,Brazil,1,7348
2000,14.52862,0,Brazil,1,7350
2000,-13.388887,0,Brazil,1,7351
2000,17.002054,0,Brazil,1,7352
2000,5.7950077,0,Brazil,1,7353
2000,-10.773131,0,Brazil,1,7355
2000,15.040833,1,Brazil,1,7357
2000,9.247673,0,Brazil,1,7360
2000,-13.862062,0,Brazil,1,7363
2000,-6.2590957,0,Brazil,1,7364
2000,33.541832,1,Brazil,1,7365
2000,38.079296,0,Brazil,1,7366
2000,-.1308918,1,Brazil,1,7367
2000,-7.5523229,0,Brazil,1,7368
2000,-1.008144,0,Brazil,1,7369
2000,22.445198,0,Brazil,1,7370
2000,17.311808,1,Brazil,1,7371
2000,-88.456322,0,Brazil,1,7373
2000,10.282859,0,Brazil,1,7375
2000,8.0741644,0,Brazil,1,7377
2000,8.1530008,0,Brazil,1,7378
2000,28.631121,0,Brazil,1,7379
2000,-1.9469023,1,Brazil,1,7380
2000,8.4981441,1,Brazil,1,7381
2000,16.775953,0,Brazil,1,7382
2000,5.0694704,0,Brazil,1,7384
2000,-58.505852,0,Brazil,1,7386
2000,35.089973,0,Brazil,1,7387
2000,100,1,Brazil,1,7388
2000,-15.747574,0,Brazil,1,7391
2000,-19.79644,1,Brazil,1,7393
2000,-31.509983,0,Brazil,1,7394
2000,-16.617834,0,Brazil,1,7395
2000,-14.70724,0,Brazil,1,7397
2000,2.4901719,0,Brazil,1,7399
2000,12.334895,0,Brazil,1,7400
2000,19.757175,0,Brazil,1,7402
2000,17.254833,0,Brazil,1,7404
2000,-4.0401368,1,Brazil,1,7405
2000,4.7378421,0,Brazil,1,7406
2000,-6.8181844,0,Brazil,1,7407
2000,10.174105,0,Brazil,1,7408
2000,-1.7457485,0,Brazil,1,7410
2000,-3.7776203,1,Brazil,1,7413
2000,4.779017,1,Brazil,1,7414
2000,28.578049,0,Brazil,1,7415
2000,25.394047,0,Brazil,1,7416
2000,-17.100632,0,Brazil,1,7419
2000,-13.045565,1,Brazil,1,7420
2000,-40.310547,0,Brazil,1,7421
2000,-4.208416,0,Brazil,1,7422
2000,50.532383,0,Brazil,1,7423
2000,72.717957,1,Brazil,1,7424
2000,-27.352575,0,Brazil,1,7425
2000,11.427299,0,Brazil,1,7426
2000,-3.3448844,0,Brazil,1,7427
2000,-3.9699583,0,Brazil,1,7429
2000,2.9737234,0,Brazil,1,7432
2000,16.333845,1,Brazil,1,7433
2000,-50.462032,0,Brazil,1,7435
2000,-47.456985,0,Brazil,1,7436
2000,-18.791603,0,Brazil,1,7437
2000,22.889584,0,Brazil,1,7438
2000,-16.585594,0,Brazil,1,7439
2000,22.297556,1,Brazil,1,7441
2000,-6.5687151,1,Brazil,1,7442
2000,9.8009558,1,Brazil,1,7443
2000,47.057117,0,Brazil,1,7444
2000,8.2879391,0,Brazil,1,7446
2000,-3.3810139,1,Brazil,1,7447
2000,35.26458,1,Brazil,1,7448
2000,8.2973213,0,Brazil,1,7449
2000,-35.696621,1,Brazil,1,7450
