"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Comoros","COM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1587.42792213106","1507.59049157931","1625.26965522337","1664.86521511521","1565.38339382032","1610.21591463614","1574.68688735286","1622.15726799116","1618.15264150597","1630.51244978322","1801.76745629252","1838.3786057199","1865.2704399001","1894.20645271695","1936.01328139953","2004.63431304993","2069.88635221513","2091.7550230043","2165.06883681323","2197.80539910516","2252.89077246055","2337.0573875903","2511.48516189132","2636.49430979759","2716.82752451541","2709.60087830928","2863.87004205359","3032.25468181699","3139.20577211658","3209.09129100149","",
"Cabo Verde","CPV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1063.56330715761","1088.30523850185","1201.78560167991","1299.77709603996","1538.66604669254","1748.30805581176","1935.97061992935","2141.08036147853","2387.44837609498","2642.8652201205","3032.12636808529","3113.1038166295","3273.97965456942","3420.16262500717","3813.70590130638","4146.08486082688","4552.23912337861","5316.93332428071","5711.323427621","5613.70041827373","5692.43355683959","5966.87192203053","5818.97216188302","5792.82927357678","5748.17387420973","5994.37283245344","6322.8418086855","6643.204610776","7026.12016117731","7469.07557883617","",
"Costa Rica","CRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5057.5378658823","5209.01558197032","5668.22757303287","6055.72455016701","6300.89020147949","6534.35373271732","6575.33798152519","6896.54872440706","7293.12222493919","7528.77396065477","7836.9272845232","8141.0517634039","8402.79841092528","8787.7903705847","9279.5598258155","9799.04395977362","10677.0130477256","11699.9039538978","12318.463420711","12135.2497943153","12725.1523269105","13387.5721512729","14091.5288852451","14651.1523617105","15622.930477768","16586.3530320016","18008.5998924443","19112.4088874561","19873.1395497527","20434.4084263187","",
"Caribbean small states","CSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6033.24145621914","6317.431916928","6602.3817652465","6911.32341764269","7187.5677050141","7482.53999884505","7817.02120461911","8144.29585811453","8414.37819601747","8825.98782202652","9300.64614745693","9647.57726681137","10113.6051371652","10901.8726773745","11601.9017780757","12323.2330580012","13534.0295389501","14283.9245344211","14692.5838328182","14180.7730641647","14461.649327401","14824.1737984777","14778.9061862816","15021.5393020782","15138.1976044659","14836.103669216","14785.4217506668","15238.5841786573","15727.0359121654","16050.5338248407","",
"Cuba","CUB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22701.9604439561","23897.7519755045","24342.3445430514","24358.3499396872","24637.5808581046","24932.8903392554","25445.7018021027","26251.0517718724","27005.2925161018","26890.9197525995","26884.27091715","27224.4009690808","26175.4939023336","25921.158411774","25379.297699527","25090.2081248596","24808.4036650153","25475.4896636129","25571.6467592754","","",
"Cayman Islands","CYM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71391.1749872155","73399.6882444168","72404.9982142751","65885.1388141911","63298.1776470372","64013.6359395411","62801.2281538743","62441.049069364","63067.4199221543","64230.4120078691","66490.4887699353","69420.5114565353","72480.5070063498","","",
"Cyprus","CYP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13323.854388377","13521.709115952","14732.6467019233","14824.9191343022","15706.5980485692","17064.7383212465","17288.6726918026","17774.6403501212","18758.4833513741","19662.6925803546","21296.5768367344","22871.5882792999","23556.2401174449","24253.1633379655","25921.3516567855","27763.2761102026","29979.1589994808","32847.4741023502","34830.1661168148","33917.486704781","33445.9064892625","33313.5791491827","31834.6763630286","30375.1063161321","30042.8271061311","31722.2162083296","35388.8325255484","37766.901656904","39737.3251870293","41254.40458771","",
"Czech Republic","CZE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12656.2410831208","11592.311270367","11784.3770453368","12058.5091137751","12669.7373582508","13748.591337746","14575.9700338471","14727.1912838595","14906.3587861548","15324.1064301742","16194.6281093041","17554.6593446962","18189.2343541554","19426.3862739107","20799.2512690536","21956.3838583853","23772.4721260917","26122.9882830928","27844.7953264656","27620.1988622677","27688.1426609856","28797.4179611691","29047.2464395949","30485.7141541113","32263.3157548997","33691.4242392608","35876.7274376121","38489.4963100125","40389.3576070809","42575.6114778391","",
"Germany","DEU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19427.5093835616","20957.2011074689","21682.5884088905","21834.9222452037","22756.9083457755","23521.4447349485","24035.4403666482","24564.4067135348","25344.59352436","26291.2110793898","27209.2272386931","28380.6588970178","29178.6374658122","29875.4942551057","31305.4309058718","31794.0960095207","34119.1237727327","36249.7736073778","37802.3874303197","36851.2820856299","38978.7436979335","42541.5310884096","43359.6148271723","44993.8927459315","47011.5510935131","47683.7885959958","50564.251307837","53011.7681603117","54456.9292560641","56052.4220698856","",
"Djibouti","DJI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4103.95514221253","4289.08674752945","4574.47487619162","4692.57594197984","4885.22056254083","5337.12492479801","5748.08104445594","",
"Dominica","DMA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299.05151651027","4507.1582275676","4692.11740334922","4887.25703798036","4978.4150914684","5232.77051284472","5506.57962898535","5751.26781365561","6071.08794668025","6211.56850393162","6516.25745434164","6653.95370129718","6551.44146701396","7070.44996046507","7452.32695314058","7712.20830803304","8300.59253056939","9055.27702656127","9884.29147451233","9839.80646067622","10017.6205344701","10198.5489561423","9945.28844638392","10146.3479815887","10910.297445078","11139.9489770197","11949.5340594635","11304.3597107511","11805.5536203546","12659.3445149032","",
"Denmark","DNK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18210.3066992489","19039.0291779534","19788.4543377832","20192.0772412226","21649.7463740186","22654.5839761211","23698.8800971609","24920.0041290648","25813.5703699116","26653.8239044055","28668.8634233263","29449.9074364984","30640.3456230968","30786.7254719662","32908.8323640894","34150.1594558945","37289.361835061","38965.672977211","41278.3268270571","40370.2255403572","43031.8073273889","44403.3848413929","44803.9682421214","46726.8541437832","47901.4473627066","49058.5010658416","51970.749800205","55064.9088637057","57218.406447274","59830.1542405139","",
"Dominican Republic","DOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3668.37974303439","3756.14850815419","4193.27352228508","4524.40190271963","4656.49232798006","4937.32982868094","5238.82842352579","5708.18806780697","6062.52209031476","6414.7431936228","6760.12568678165","6973.54118301313","7295.0565316511","7226.72128148485","7506.73376083505","8356.01299424447","9274.89251968742","10098.693554255","10491.6195829591","10539.3978169669","11410.3487524075","11869.133980358","11900.4909967934","12482.1645996548","13475.016470179","14740.8196989319","16109.855924333","16735.3325857593","18129.7086368998","19182.4091507031","",
"Algeria","DZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6916.71886490412","6893.12180777908","7010.3949050341","6871.41862359449","6812.43952462218","7083.01245867798","7377.93667410603","7466.13934536143","7817.02188339104","8068.55551903492","8446.85952377389","8775.39913385463","9294.13558129376","10019.6799338182","10591.3747100948","11406.0070380165","11776.4199280027","12311.4348020477","12643.555613809","12722.7871883521","13095.8678245729","13500.4756621422","13303.415500997","13056.7887170645","13003.1932289814","12015.6490813501","11624.3158259611","11550.5554568171","11750.3791701101","11820.0876836807","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1446.44085272497","1586.28109326567","1763.58574048092","1966.64065808191","2185.89899520161","2414.3620424393","2641.89272556028","2833.45695462637","2854.58113619625","3032.0817843441","3294.43351148661","3551.35672296195","3849.13391303871","4218.29653990758","4670.75368511056","5227.4220280019","5899.81135161211","6719.89190226092","7359.19280995993","7907.57585435449","8703.91627714856","9550.23947510658","10355.3546504131","10953.5652737093","11464.0297241303","11794.3915394917","12313.1688776192","12986.2965108486","14049.6996937236","15031.0278892928","",
"Early-demographic dividend","EAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2915.53262539185","3092.13841301107","3229.88987245255","3321.07601560147","3426.54152707268","3551.83777195566","3746.86400073996","3900.33822976292","3860.263902729","3936.56254682546","4137.68180005078","4231.10539191802","4307.98330645617","4549.88972679684","4904.48377553109","5278.9229771808","5712.31070060855","6133.00196060712","6421.1570757044","6522.07765780563","6929.90280640005","7333.79625142956","7704.22557703784","7944.09561311294","8166.74702158105","8264.96536830855","8552.92893259405","8977.6065844197","9444.79592033265","9777.97084759796","",
"East Asia & Pacific","EAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3214.54379881527","3460.50749768348","3684.36019583927","3924.92859973259","4208.61980663843","4524.94290461359","4844.07916925519","5098.02133718729","5095.11191996104","5333.01597585754","5734.45674005154","6032.78213457784","6406.61690690135","6823.87044394034","7406.33140844263","8059.48270343918","8845.74459185876","9781.83339783099","10408.8541531924","10809.8261356184","11732.3349454784","12620.6709491515","13466.2684569383","14173.5660767469","14695.6565639546","15114.1204120367","15607.3771775137","16334.3746871857","17399.669374004","18443.4887824076","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7047.74325961205","6883.39016094735","6340.99662821217","6107.60727930454","5507.37570138853","5511.17597121552","5586.40000562748","5843.15350272183","5342.79659741182","5522.39602695745","6189.18255081245","6537.42446384872","6998.15054711249","7735.76338944531","8639.73595746775","9729.43310698111","11626.7741520104","12926.6790497578","14788.724741505","14273.9378414147","15276.5408902987","16850.6658841137","17856.1203278778","19246.541109563","19657.1075520474","19192.6065322386","19570.0163117699","20831.07306697","22204.783866865","22595.8029632441","",
"Europe & Central Asia","ECS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11804.6182370357","12095.8988263925","12131.2414876852","12215.8672732802","12420.258701931","12907.2213458564","13353.6397946301","13948.6330093821","14233.5474378338","14783.1637710125","15921.5723044297","16724.5115738393","17526.855622707","18180.4390665447","19303.7758453467","20346.7972643732","22513.1090846128","24125.5786744589","25783.6428033322","25080.1191099926","26123.3700945449","27663.1853151314","28424.2455087502","29721.7135856422","30468.4978364901","30891.0869456461","32293.0877446958","34069.8748654034","35535.3443506964","36828.2677077615","",
